step,sheep,wolves,mean_theta
0,17,10,0.5
1,17.8772,9,0.44
2,18.8292,8,0.425
3,19.9561,7,0.4056
4,21.2712,6,0.3875
5,22.7549,6,0.3929
6,24.4672,5,0.375
7,26.2949,5,0.3833
8,28.3603,5,0.39
9,30.6192,4,0.37
10,33.0412,4,0.38
11,35.7274,4,0.425
12,38.6517,4,0.4125
13,41.9004,4,0.3625
14,45.3761,4,0.3875
15,49.14,4,0.3875
16,53.1891,4,0.4
17,57.5427,4,0.4125
18,62.3158,4,0.3875
19,67.4507,4,0.4
20,73.0457,4,0.3875
21,79.0647,4,0.4
22,85.5361,4,0.4125
23,92.6313,5,0.3875
24,100.2132,5,0.4125
25,108.1952,6,0.37
26,116.8724,8,0.36
27,124.9148,10,0.4725
28,132.391,13,0.4562
29,139.4179,17,0.4266
30,144.5302,23,0.4429
31,146.579,31,0.459
32,144.6156,43,0.4482
33,134.3498,57,0.5014
34,117.5148,73,0.4763
35,93.7438,85,0.4821
36,68.3692,92,0.4616
37,46.1895,93,0.4539
38,29.1547,90,0.4632
39,18.185,82,0.4656
40,11.6482,73,0.4641
41,7.9651,64,0.4614
42,5.8835,56,0.45
43,4.713,48,0.4246
44,3.9879,41,0.4121
45,3.543,36,0.4007
46,3.2869,31,0.3821
47,3.1267,26,0.3756
48,3.0465,23,0.3685
49,3.0382,19,0.3592
50,3.0718,17,0.3515
51,3.1751,14,0.3175
52,3.3064,12,0.3137
53,3.4667,10,0.3345
54,3.6654,9,0.3235
55,3.8915,8,0.3483
56,4.1547,7,0.327
57,4.4467,6,0.3375
58,4.7765,5,0.3357
59,5.1516,4,0.325
60,5.5761,4,0.32
61,6.0417,3,0.375
62,6.5529,3,0.35
63,7.1289,2,0.3667
64,7.7516,2,0.3833
65,8.4671,2,0.35
66,9.2579,2,0.3
67,10.1124,1,0.35
68,11.0569,1,0.3
69,12.12,1,0.35
70,13.292,1,0.3
71,14.57,1,0.35
72,15.9789,1,0.3
73,17.5153,1,0.35
74,19.209,1,0.3
75,21.056,0,0.35
76,23.0921,0,0.3
77,25.4013,0,0.0
78,27.9415,0,0.0
79,30.7356,0,0.0
80,33.8092,0,0.0
81,37.1901,0,0.0
82,40.9091,0,0.0
83,45.0,0,0.0
84,49.5,0,0.0
85,54.45,0,0.0
86,59.895,0,0.0
87,65.8845,0,0.0
88,72.4729,0,0.0
89,79.7202,0,0.0
90,87.6922,0,0.0
91,96.4615,0,0.0
92,106.1076,0,0.0
93,116.7184,0,0.0
