step,sheep,wolves,mean_theta
0,15,10,0.5
1,15.7658,8,0.445
2,16.6139,8,0.42
3,17.6905,7,0.4
4,18.8271,6,0.4062
5,20.1921,6,0.3571
6,21.7005,5,0.3833
7,23.3573,5,0.3583
8,25.192,4,0.39
9,27.1847,4,0.38
10,29.4247,4,0.4
11,31.9141,4,0.35
12,34.5438,3,0.4
13,37.4282,3,0.375
14,40.6975,3,0.3833
15,44.2748,3,0.3667
16,48.0935,3,0.4167
17,52.2416,3,0.4167
18,56.8336,3,0.3667
19,61.7981,3,0.3833
20,67.1621,3,0.4
21,73.0657,3,0.3667
22,79.3676,3,0.4167
23,86.3004,3,0.3833
24,93.8387,4,0.3833
25,101.8807,4,0.4333
26,110.2757,5,0.4
27,119.423,6,0.3875
28,128.0812,8,0.5
29,136.5217,12,0.5167
30,143.7164,16,0.5375
31,148.4856,22,0.5062
32,151.2041,30,0.4642
33,149.6546,41,0.4556
34,141.5842,56,0.4664
35,125.8183,74,0.4686
36,99.8122,89,0.4979
37,71.4279,98,0.4722
38,45.5328,99,0.4725
39,26.6482,95,0.4775
40,15.615,86,0.472
41,9.4978,76,0.4706
42,6.2765,66,0.4642
43,4.5142,57,0.4555
44,3.5308,49,0.4378
45,2.9282,42,0.4317
46,2.5859,36,0.4024
47,2.3559,31,0.409
48,2.2576,26,0.3579
49,2.2288,23,0.3307
50,2.2306,19,0.3467
51,2.2529,17,0.3559
52,2.3183,14,0.3395
53,2.411,12,0.321
54,2.5555,10,0.26
55,2.7172,9,0.2783
56,2.904,8,0.284
57,3.1082,7,0.3
58,3.3369,6,0.3
59,3.5862,5,0.3286
60,3.8699,4,0.3167
61,4.1866,3,0.33
62,4.5339,3,0.3875
63,4.9374,3,0.3333
64,5.3796,2,0.3167
65,5.8583,2,0.3333
66,6.3958,2,0.375
67,6.9827,1,0.375
68,7.6233,1,0.375
69,8.3521,1,0.4
70,9.1552,1,0.35
71,10.0405,1,0.3
72,11.0114,1,0.3
73,12.0701,1,0.35
74,13.2373,1,0.3
75,14.5101,0,0.35
76,15.9132,0,0.3
77,17.5045,0,0.0
78,19.255,0,0.0
79,21.1805,0,0.0
80,23.2985,0,0.0
81,25.6284,0,0.0
82,28.1912,0,0.0
83,31.0103,0,0.0
84,34.1113,0,0.0
85,37.5225,0,0.0
86,41.2747,0,0.0
87,45.4022,0,0.0
88,49.9424,0,0.0
89,54.9367,0,0.0
90,60.4303,0,0.0
91,66.4733,0,0.0
92,73.1207,0,0.0
93,80.4328,0,0.0
94,88.476,0,0.0
95,97.3236,0,0.0
96,107.056,0,0.0
97,117.7616,0,0.0
98,129.5378,0,0.0
99,142.4915,0,0.0
100,156.7407,0,0.0
101,172.4147,0,0.0
102,189.6562,0,0.0
103,208.6218,0,0.0
104,229.484,0,0.0
105,252.4324,0,0.0
106,277.6757,0,0.0
107,305.4432,0,0.0
108,335.9876,0,0.0
109,369.5863,0,0.0
110,406.545,0,0.0
111,447.1995,0,0.0
112,491.9194,0,0.0
113,541.1113,0,0.0
114,595.2225,0,0.0
115,654.7447,0,0.0
116,720.2192,0,0.0
117,792.2411,0,0.0
118,871.4652,0,0.0
119,958.6117,0,0.0
120,1000,0,0.0
121,1000,0,0.0
122,1000,0,0.0
123,1000,0,0.0
124,1000,0,0.0
125,1000,0,0.0
126,1000,0,0.0
127,1000,0,0.0
128,1000,0,0.0
129,1000,0,0.0
130,1000,0,0.0
131,1000,0,0.0
132,1000,0,0.0
133,1000,0,0.0
134,1000,0,0.0
135,1000,0,0.0
136,1000,0,0.0
137,1000,0,0.0
138,1000,0,0.0
139,1000,0,0.0
140,1000,0,0.0
141,1000,0,0.0
142,1000,0,0.0
143,1000,0,0.0
144,1000,0,0.0
145,1000,0,0.0
146,1000,0,0.0
147,1000,0,0.0
148,1000,0,0.0
149,1000,0,0.0
150,1000,0,0.0
151,1000,0,0.0
152,1000,0,0.0
153,1000,0,0.0
154,1000,0,0.0
155,1000,0,0.0
156,1000,0,0.0
157,1000,0,0.0
158,1000,0,0.0
159,1000,0,0.0
160,1000,0,0.0
161,1000,0,0.0
162,1000,0,0.0
163,1000,0,0.0
164,1000,0,0.0
165,1000,0,0.0
166,1000,0,0.0
167,1000,0,0.0
168,1000,0,0.0
169,1000,0,0.0
170,1000,0,0.0
171,1000,0,0.0
172,1000,0,0.0
173,1000,0,0.0
174,1000,0,0.0
175,1000,0,0.0
176,1000,0,0.0
177,1000,0,0.0
178,1000,0,0.0
179,1000,0,0.0
180,1000,0,0.0
181,1000,0,0.0
182,1000,0,0.0
183,1000,0,0.0
184,1000,0,0.0
185,1000,0,0.0
186,1000,0,0.0
187,1000,0,0.0
188,1000,0,0.0
189,1000,0,0.0
190,1000,0,0.0
191,1000,0,0.0
192,1000,0,0.0
193,1000,0,0.0
194,1000,0,0.0
195,1000,0,0.0
196,1000,0,0.0
197,1000,0,0.0
198,1000,0,0.0
199,1000,0,0.0
200,1000,0,0.0
201,1000,0,0.0
202,1000,0,0.0
203,1000,0,0.0
204,1000,0,0.0
205,1000,0,0.0
206,1000,0,0.0
207,1000,0,0.0
208,1000,0,0.0
209,1000,0,0.0
210,1000,0,0.0
211,1000,0,0.0
212,1000,0,0.0
213,1000,0,0.0
214,1000,0,0.0
215,1000,0,0.0
216,1000,0,0.0
217,1000,0,0.0
218,1000,0,0.0
219,1000,0,0.0
220,1000,0,0.0
221,1000,0,0.0
222,1000,0,0.0
223,1000,0,0.0
224,1000,0,0.0
225,1000,0,0.0
226,1000,0,0.0
227,1000,0,0.0
228,1000,0,0.0
229,1000,0,0.0
230,1000,0,0.0
231,1000,0,0.0
232,1000,0,0.0
233,1000,0,0.0
234,1000,0,0.0
235,1000,0,0.0
236,1000,0,0.0
237,1000,0,0.0
238,1000,0,0.0
239,1000,0,0.0
240,1000,0,0.0
241,1000,0,0.0
242,1000,0,0.0
243,1000,0,0.0
244,1000,0,0.0
245,1000,0,0.0
246,1000,0,0.0
247,1000,0,0.0
248,1000,0,0.0
249,1000,0,0.0
250,1000,0,0.0
251,1000,0,0.0
252,1000,0,0.0
253,1000,0,0.0
254,1000,0,0.0
255,1000,0,0.0
256,1000,0,0.0
257,1000,0,0.0
258,1000,0,0.0
259,1000,0,0.0
260,1000,0,0.0
261,1000,0,0.0
262,1000,0,0.0
263,1000,0,0.0
264,1000,0,0.0
265,1000,0,0.0
266,1000,0,0.0
267,1000,0,0.0
