step,sheep,wolves,mean_theta
0,3.1581,9,0.43
1,3.3402,8,0.4278
2,3.5364,7,0.4688
3,3.7694,6,0.4429
4,4.0469,5,0.4
5,4.3403,4,0.5
6,4.6812,4,0.4875
7,5.0257,3,0.6
8,5.4564,3,0.4333
9,5.8941,2,0.6
10,6.4089,2,0.575
11,6.944,2,0.75
12,7.5468,2,0.6
13,8.1769,1,0.75
14,8.9497,1,0.5
15,9.7806,1,0.65
16,10.678,1,0.75
17,11.6753,1,0.6
18,12.7915,1,0.4
19,13.9862,1,0.6
20,15.2695,1,0.75
21,16.6956,1,0.6
22,18.2275,1,0.75
23,19.9299,1,0.6
24,21.7585,1,0.75
25,23.7907,1,0.6
26,25.9735,0,0.75
27,28.5709,0,0.0
28,31.428,0,0.0
29,34.5708,0,0.0
30,38.0278,0,0.0
31,41.8306,0,0.0
32,46.0137,0,0.0
33,50.615,0,0.0
34,55.6766,0,0.0
35,61.2442,0,0.0
36,67.3686,0,0.0
37,74.1055,0,0.0
38,81.516,0,0.0
39,89.6676,0,0.0
40,98.6344,0,0.0
41,108.4978,0,0.0
42,119.3476,0,0.0
43,131.2824,0,0.0
44,144.4106,0,0.0
45,158.8517,0,0.0
46,174.7369,0,0.0
47,192.2106,0,0.0
48,211.4316,0,0.0
49,232.5748,0,0.0
50,250,0,0.0
51,250,0,0.0
52,250,0,0.0
53,250,0,0.0
54,250,0,0.0
55,250,0,0.0
56,250,0,0.0
57,250,0,0.0
58,250,0,0.0
59,250,0,0.0
60,250,0,0.0
61,250,0,0.0
62,250,0,0.0
63,250,0,0.0
64,250,0,0.0
65,250,0,0.0
66,250,0,0.0
67,250,0,0.0
68,250,0,0.0
69,250,0,0.0
70,250,0,0.0
71,250,0,0.0
72,250,0,0.0
73,250,0,0.0
74,250,0,0.0
75,250,0,0.0
76,250,0,0.0
77,250,0,0.0
78,250,0,0.0
79,250,0,0.0
80,250,0,0.0
81,250,0,0.0
82,250,0,0.0
83,250,0,0.0
84,250,0,0.0
85,250,0,0.0
86,250,0,0.0
87,250,0,0.0
88,250,0,0.0
89,250,0,0.0
90,250,0,0.0
91,250,0,0.0
92,250,0,0.0
93,250,0,0.0
94,250,0,0.0
95,250,0,0.0
96,250,0,0.0
97,250,0,0.0
98,250,0,0.0
99,250,0,0.0
100,250,0,0.0
101,250,0,0.0
102,250,0,0.0
103,250,0,0.0
104,250,0,0.0
105,250,0,0.0
106,250,0,0.0
107,250,0,0.0
108,250,0,0.0
109,250,0,0.0
110,250,0,0.0
111,250,0,0.0
112,250,0,0.0
113,250,0,0.0
114,250,0,0.0
115,250,0,0.0
116,250,0,0.0
117,250,0,0.0
118,250,0,0.0
119,250,0,0.0
120,250,0,0.0
121,250,0,0.0
122,250,0,0.0
123,250,0,0.0
124,250,0,0.0
125,250,0,0.0
126,250,0,0.0
127,250,0,0.0
128,250,0,0.0
129,250,0,0.0
130,250,0,0.0
131,250,0,0.0
132,250,0,0.0
133,250,0,0.0
134,250,0,0.0
135,250,0,0.0
136,250,0,0.0
137,250,0,0.0
138,250,0,0.0
139,250,0,0.0
140,250,0,0.0
141,250,0,0.0
142,250,0,0.0
143,250,0,0.0
144,250,0,0.0
145,250,0,0.0
146,250,0,0.0
147,250,0,0.0
148,250,0,0.0
149,250,0,0.0
150,250,0,0.0
151,250,0,0.0
152,250,0,0.0
153,250,0,0.0
154,250,0,0.0
